"Compound","C_Label","fraction","tissue","time","omitFromFit"
"succinate",3,0.012837834,"brown adipose",45,TRUE
"malate",1,0.048620566,"brown adipose",45,TRUE
"malate",2,0.024066811,"brown adipose",45,TRUE
"malate",3,0.014019528,"brown adipose",45,TRUE
"aspartate",1,0.032270741,"brown adipose",45,TRUE
"aspartate",2,0.013011986,"brown adipose",45,TRUE
"aspartate",3,0.010178394,"brown adipose",45,TRUE
"glutamate",1,0.025465351,"brown adipose",45,TRUE
"glutamate",2,0.022690281,"brown adipose",45,TRUE
"glutamate",3,0.005424738,"brown adipose",45,TRUE
"succinate",1,0.038754263,"brown adipose",45,TRUE
"succinate",2,0.019501925,"brown adipose",45,TRUE
"succinate",3,0.012325466,"brown adipose",45,TRUE
"malate",1,0.035441106,"brown adipose",45,TRUE
"malate",2,0.020409896,"brown adipose",45,TRUE
"malate",3,0.012111169,"brown adipose",45,TRUE
"aspartate",1,0.019456599,"brown adipose",45,TRUE
"aspartate",2,0.012430897,"brown adipose",45,TRUE
"aspartate",3,0.007181251,"brown adipose",45,TRUE
"glutamate",1,0.05424223,"brown adipose",90,TRUE
"glutamate",2,0.035691089,"brown adipose",90,TRUE
"glutamate",3,0.006010078,"brown adipose",90,TRUE
"succinate",1,0.074817033,"brown adipose",90,TRUE
"succinate",2,0.033921166,"brown adipose",90,TRUE
"succinate",3,0.012855497,"brown adipose",90,TRUE
"malate",1,0.065141287,"brown adipose",90,TRUE
"malate",2,0.027887677,"brown adipose",90,TRUE
"malate",3,0.012616117,"brown adipose",90,TRUE
"aspartate",1,0.047956693,"brown adipose",90,TRUE
"aspartate",2,0.021701015,"brown adipose",90,TRUE
"aspartate",3,0.008656892,"brown adipose",90,TRUE
"glutamate",1,0.04467294,"brown adipose",90,TRUE
"glutamate",2,0.035923022,"brown adipose",90,TRUE
"glutamate",3,0.006083484,"brown adipose",90,TRUE
"succinate",1,0.061502627,"brown adipose",90,TRUE
"succinate",2,0.035067483,"brown adipose",90,TRUE
"succinate",3,0.015723443,"brown adipose",90,TRUE
"malate",1,0.058417166,"brown adipose",90,TRUE
"malate",2,0.031453379,"brown adipose",90,TRUE
"malate",3,0.015672865,"brown adipose",90,TRUE
"aspartate",1,0.044328332,"brown adipose",90,TRUE
"aspartate",2,0.023222486,"brown adipose",90,TRUE
"aspartate",3,0.011569502,"brown adipose",90,TRUE
"glutamate",1,0.04520747,"intestine",45,FALSE
"glutamate",2,0.034226924,"intestine",45,FALSE
"glutamate",3,0.005647262,"intestine",45,FALSE
"succinate",1,0.042909928,"intestine",45,FALSE
"succinate",2,0.02385845,"intestine",45,FALSE
"succinate",3,0.005377724,"intestine",45,FALSE
"malate",1,0.039022063,"intestine",45,FALSE
"malate",2,0.023046402,"intestine",45,FALSE
"malate",3,0.006805696,"intestine",45,FALSE
"aspartate",1,0.038008227,"intestine",45,FALSE
"aspartate",2,0.024033612,"intestine",45,FALSE
"aspartate",3,0.007938787,"intestine",45,FALSE
"glutamate",1,0.033341605,"intestine",45,FALSE
"glutamate",2,0.034788509,"intestine",45,FALSE
"glutamate",3,0.006199799,"intestine",45,FALSE
"succinate",1,0.041128664,"intestine",45,FALSE
"succinate",2,0.026217467,"intestine",45,FALSE
"succinate",3,0.004051493,"intestine",45,FALSE
"malate",1,0.036186808,"intestine",45,FALSE
"malate",2,0.023258498,"intestine",45,FALSE
"malate",3,0.003676089,"intestine",45,FALSE
"aspartate",1,0.032264838,"intestine",45,FALSE
"aspartate",2,0.028487303,"intestine",45,FALSE
"aspartate",3,0.005013712,"intestine",45,FALSE
"glutamate",1,0.061353934,"intestine",90,TRUE
"glutamate",2,0.046027954,"intestine",90,TRUE
"glutamate",3,0.006551926,"intestine",90,TRUE
"succinate",1,0.064953705,"intestine",90,TRUE
"succinate",2,0.038653867,"intestine",90,TRUE
"succinate",3,0.004434587,"intestine",90,TRUE
"malate",1,0.06441616,"intestine",90,TRUE
"malate",2,0.033893228,"intestine",90,TRUE
"malate",3,0.005266573,"intestine",90,TRUE
"aspartate",1,0.053270868,"intestine",90,TRUE
"aspartate",2,0.033447107,"intestine",90,TRUE
"aspartate",3,0.00667365,"intestine",90,TRUE
"glutamate",1,0.047423542,"intestine",90,TRUE
"glutamate",2,0.032027467,"intestine",90,TRUE
"glutamate",3,0.005942711,"intestine",90,TRUE
"succinate",1,0.045050997,"intestine",90,TRUE
"succinate",2,0.025120932,"intestine",90,TRUE
"succinate",3,0.004113361,"intestine",90,TRUE
"malate",1,0.046559768,"intestine",90,TRUE
"malate",2,0.023528495,"intestine",90,TRUE
"malate",3,0.005496075,"intestine",90,TRUE
"aspartate",1,0.039722343,"intestine",90,TRUE
"aspartate",2,0.022980194,"intestine",90,TRUE
"aspartate",3,0.005177003,"intestine",90,TRUE
"glutamate",1,0.034164246,"soleus",45,FALSE
"glutamate",2,0.02171688,"soleus",45,FALSE
"glutamate",3,0.003168787,"soleus",45,FALSE
"succinate",1,0.033706492,"soleus",45,FALSE
"succinate",2,0.017099973,"soleus",45,FALSE
"succinate",3,0.003847409,"soleus",45,FALSE
"malate",1,0.032293541,"soleus",45,FALSE
"malate",2,0.017580015,"soleus",45,FALSE
"malate",3,0.005896815,"soleus",45,FALSE
"aspartate",1,0.031595504,"soleus",45,FALSE
"aspartate",2,0.014731397,"soleus",45,FALSE
"aspartate",3,0.005914687,"soleus",45,FALSE
"glutamate",1,0.055984401,"soleus",45,FALSE
"glutamate",2,0.033034739,"soleus",45,FALSE
"glutamate",3,0.00470165,"soleus",45,FALSE
"succinate",1,0.055436193,"soleus",45,FALSE
"succinate",2,0.024647277,"soleus",45,FALSE
"succinate",3,0.004355498,"soleus",45,FALSE
"malate",1,0.060590054,"soleus",45,FALSE
"malate",2,0.027667511,"soleus",45,FALSE
"malate",3,0.006305954,"soleus",45,FALSE
"aspartate",1,0.064420558,"soleus",45,FALSE
"aspartate",2,0.032060726,"soleus",45,FALSE
"aspartate",3,0.007094342,"soleus",45,FALSE
"glutamate",1,0.056526221,"soleus",90,FALSE
"glutamate",2,0.04013683,"soleus",90,FALSE
"glutamate",3,0.004318761,"soleus",90,FALSE
"succinate",1,0.056046968,"soleus",90,FALSE
"succinate",2,0.027703026,"soleus",90,FALSE
"succinate",3,0.004334073,"soleus",90,FALSE
"malate",1,0.05631133,"soleus",90,FALSE
"malate",2,0.028981348,"soleus",90,FALSE
"malate",3,0.005376284,"soleus",90,FALSE
"aspartate",1,0.057732424,"soleus",90,FALSE
"aspartate",2,0.029342683,"soleus",90,FALSE
"aspartate",3,0.00557503,"soleus",90,FALSE
"glutamate",1,0.039080426,"soleus",90,FALSE
"glutamate",2,0.024729783,"soleus",90,FALSE
"glutamate",3,0.003780158,"soleus",90,FALSE
"succinate",1,0.040251152,"soleus",90,FALSE
"succinate",2,0.01885491,"soleus",90,FALSE
"succinate",3,0.002406492,"soleus",90,FALSE
"malate",1,0.042845486,"soleus",90,FALSE
"malate",2,0.02006592,"soleus",90,FALSE
"malate",3,0.004141255,"soleus",90,FALSE
"aspartate",1,0.037753829,"soleus",90,FALSE
"aspartate",2,0.021727178,"soleus",90,FALSE
"aspartate",3,0.00356157,"soleus",90,FALSE
"succinate",1,0.01191323,"metastaticLungLM2",10,FALSE
"succinate",2,0.01976602,"metastaticLungLM2",10,FALSE
"succinate",3,0.000927983,"metastaticLungLM2",10,FALSE
"malate",1,0.012187154,"metastaticLungLM2",10,FALSE
"malate",2,0.015087518,"metastaticLungLM2",10,FALSE
"malate",3,0.007912232,"metastaticLungLM2",10,FALSE
"glutamate",1,0.00561326,"metastaticLungLM2",10,FALSE
"glutamate",2,0.015310277,"metastaticLungLM2",10,FALSE
"glutamate",3,0.001194983,"metastaticLungLM2",10,FALSE
"aspartate",1,0.003522178,"metastaticLungLM2",10,FALSE
"aspartate",2,0.008042563,"metastaticLungLM2",10,FALSE
"aspartate",3,0.005593427,"metastaticLungLM2",10,FALSE
"succinate",1,0.01918031,"metastaticLungLM2",10,FALSE
"succinate",2,0.020725374,"metastaticLungLM2",10,FALSE
"succinate",3,0.001905992,"metastaticLungLM2",10,FALSE
"malate",1,0.010786695,"metastaticLungLM2",10,FALSE
"malate",2,0.012833845,"metastaticLungLM2",10,FALSE
"malate",3,0.007036843,"metastaticLungLM2",10,FALSE
"glutamate",1,0.00505771,"metastaticLungLM2",10,FALSE
"glutamate",2,0.013341544,"metastaticLungLM2",10,FALSE
"glutamate",3,0.000889956,"metastaticLungLM2",10,FALSE
"aspartate",1,0.000621609,"metastaticLungLM2",10,FALSE
"aspartate",2,0.005458506,"metastaticLungLM2",10,FALSE
"aspartate",3,0.002869298,"metastaticLungLM2",10,FALSE
"succinate",1,0.011550594,"metastaticLungLM2",10,FALSE
"succinate",2,0.017530792,"metastaticLungLM2",10,FALSE
"succinate",3,0.00163259,"metastaticLungLM2",10,FALSE
"malate",1,0.008517375,"metastaticLungLM2",10,FALSE
"malate",2,0.011086643,"metastaticLungLM2",10,FALSE
"malate",3,0.005597375,"metastaticLungLM2",10,FALSE
"glutamate",1,0.004296231,"metastaticLungLM2",10,FALSE
"glutamate",2,0.011122628,"metastaticLungLM2",10,FALSE
"glutamate",3,0.000587123,"metastaticLungLM2",10,FALSE
"aspartate",1,0.000426571,"metastaticLungLM2",10,FALSE
"aspartate",2,0.006053232,"metastaticLungLM2",10,FALSE
"aspartate",3,0.003635946,"metastaticLungLM2",10,FALSE
"succinate",1,0.070438707,"metastaticLungLM2",120,FALSE
"succinate",2,0.046509551,"metastaticLungLM2",120,FALSE
"succinate",3,0.003400111,"metastaticLungLM2",120,FALSE
"malate",1,0.073279636,"metastaticLungLM2",120,FALSE
"malate",2,0.048770248,"metastaticLungLM2",120,FALSE
"malate",3,0.01916217,"metastaticLungLM2",120,FALSE
"glutamate",1,0.059886208,"metastaticLungLM2",120,FALSE
"glutamate",2,0.058160658,"metastaticLungLM2",120,FALSE
"glutamate",3,0.011420555,"metastaticLungLM2",120,FALSE
"aspartate",1,0.062443107,"metastaticLungLM2",120,FALSE
"aspartate",2,0.045527043,"metastaticLungLM2",120,FALSE
"aspartate",3,0.014939249,"metastaticLungLM2",120,FALSE
"succinate",1,0,"primaryTumorLM2",10,FALSE
"succinate",2,0.004848752,"primaryTumorLM2",10,FALSE
"succinate",3,0.000743057,"primaryTumorLM2",10,FALSE
"malate",1,0.000940048,"primaryTumorLM2",10,FALSE
"malate",2,0.002919867,"primaryTumorLM2",10,FALSE
"malate",3,0.002968712,"primaryTumorLM2",10,FALSE
"glutamate",1,0.001889461,"primaryTumorLM2",10,FALSE
"glutamate",2,0.004411575,"primaryTumorLM2",10,FALSE
"glutamate",3,0.000182566,"primaryTumorLM2",10,FALSE
"aspartate",1,0,"primaryTumorLM2",10,FALSE
"aspartate",2,0.001715912,"primaryTumorLM2",10,FALSE
"aspartate",3,0.002594889,"primaryTumorLM2",10,FALSE
"succinate",1,0.001013327,"primaryTumorLM2",10,FALSE
"succinate",2,0.005160935,"primaryTumorLM2",10,FALSE
"succinate",3,0.000688461,"primaryTumorLM2",10,FALSE
"malate",1,0.002201228,"primaryTumorLM2",10,FALSE
"malate",2,0.002886168,"primaryTumorLM2",10,FALSE
"malate",3,0.003937964,"primaryTumorLM2",10,FALSE
"glutamate",1,0.001193523,"primaryTumorLM2",10,FALSE
"glutamate",2,0.005188886,"primaryTumorLM2",10,FALSE
"glutamate",3,0.000224369,"primaryTumorLM2",10,FALSE
"aspartate",1,0.001085666,"primaryTumorLM2",10,FALSE
"aspartate",2,0.003338183,"primaryTumorLM2",10,FALSE
"aspartate",3,0.002397441,"primaryTumorLM2",10,FALSE
"succinate",1,0.005509897,"primaryTumorLM2",10,FALSE
"succinate",2,0.005872557,"primaryTumorLM2",10,FALSE
"succinate",3,0.000652222,"primaryTumorLM2",10,FALSE
"malate",1,0.002970321,"primaryTumorLM2",10,FALSE
"malate",2,0.004093735,"primaryTumorLM2",10,FALSE
"malate",3,0.001591417,"primaryTumorLM2",10,FALSE
"glutamate",1,0.000872723,"primaryTumorLM2",10,FALSE
"glutamate",2,0.003840455,"primaryTumorLM2",10,FALSE
"glutamate",3,0.000135092,"primaryTumorLM2",10,FALSE
"aspartate",1,0.001989317,"primaryTumorLM2",10,FALSE
"aspartate",2,0.001782282,"primaryTumorLM2",10,FALSE
"aspartate",3,0.001362482,"primaryTumorLM2",10,FALSE
"succinate",1,0.046901982,"primaryTumorLM2",120,FALSE
"succinate",2,0.045785147,"primaryTumorLM2",120,FALSE
"succinate",3,0.003470026,"primaryTumorLM2",120,FALSE
"malate",1,0.055586614,"primaryTumorLM2",120,FALSE
"malate",2,0.047929889,"primaryTumorLM2",120,FALSE
"malate",3,0.011145997,"primaryTumorLM2",120,FALSE
"glutamate",1,0.042687399,"primaryTumorLM2",120,FALSE
"glutamate",2,0.057615024,"primaryTumorLM2",120,FALSE
"glutamate",3,0.007056209,"primaryTumorLM2",120,FALSE
"aspartate",1,0.050258249,"primaryTumorLM2",120,FALSE
"aspartate",2,0.045733456,"primaryTumorLM2",120,FALSE
"aspartate",3,0.007829286,"primaryTumorLM2",120,FALSE
"malate",1,0.017686507,"metastaticLungLM2",25,FALSE
"malate",2,0.026060525,"metastaticLungLM2",25,FALSE
"malate",3,0.014390447,"metastaticLungLM2",25,FALSE
"succinate",1,0.021609699,"metastaticLungLM2",25,FALSE
"succinate",2,0.046456837,"metastaticLungLM2",25,FALSE
"succinate",3,1.49382e-05,"metastaticLungLM2",25,FALSE
"aspartate",1,0.007479866,"metastaticLungLM2",25,FALSE
"aspartate",2,0.015958638,"metastaticLungLM2",25,FALSE
"aspartate",3,0.006823068,"metastaticLungLM2",25,FALSE
"glutamate",1,0.007233744,"metastaticLungLM2",25,FALSE
"glutamate",2,0.034459016,"metastaticLungLM2",25,FALSE
"glutamate",3,0.001498361,"metastaticLungLM2",25,FALSE
"malate",1,0.019745542,"metastaticLungLM2",25,FALSE
"malate",2,0.020062142,"metastaticLungLM2",25,FALSE
"malate",3,0.011076554,"metastaticLungLM2",25,FALSE
"succinate",1,0.023875008,"metastaticLungLM2",25,FALSE
"succinate",2,0.026408,"metastaticLungLM2",25,FALSE
"succinate",3,0.001045611,"metastaticLungLM2",25,FALSE
"aspartate",1,0.007331591,"metastaticLungLM2",25,FALSE
"aspartate",2,0.011193477,"metastaticLungLM2",25,FALSE
"aspartate",3,0.00472626,"metastaticLungLM2",25,FALSE
"glutamate",1,0.009985048,"metastaticLungLM2",25,FALSE
"glutamate",2,0.021820573,"metastaticLungLM2",25,FALSE
"glutamate",3,0.001601141,"metastaticLungLM2",25,FALSE
"malate",1,0.00291617,"primaryTumorLM2",25,FALSE
"malate",2,0.003760874,"primaryTumorLM2",25,FALSE
"malate",3,0.003316508,"primaryTumorLM2",25,FALSE
"succinate",1,0,"primaryTumorLM2",25,FALSE
"succinate",2,0.000957582,"primaryTumorLM2",25,FALSE
"succinate",3,8.85957e-05,"primaryTumorLM2",25,FALSE
"aspartate",1,0,"primaryTumorLM2",25,FALSE
"aspartate",2,0.000928363,"primaryTumorLM2",25,FALSE
"aspartate",3,0.001810318,"primaryTumorLM2",25,FALSE
"glutamate",1,0.000459095,"primaryTumorLM2",25,FALSE
"glutamate",2,0.001447269,"primaryTumorLM2",25,FALSE
"glutamate",3,0,"primaryTumorLM2",25,FALSE
"malate",1,0.00877846,"primaryTumorLM2",25,FALSE
"malate",2,0.009380433,"primaryTumorLM2",25,FALSE
"malate",3,0.006482538,"primaryTumorLM2",25,FALSE
"succinate",1,0.004270293,"primaryTumorLM2",25,FALSE
"succinate",2,0.008384774,"primaryTumorLM2",25,FALSE
"succinate",3,0.000553506,"primaryTumorLM2",25,FALSE
"aspartate",1,0,"primaryTumorLM2",25,FALSE
"aspartate",2,0.004702041,"primaryTumorLM2",25,FALSE
"aspartate",3,0.002661572,"primaryTumorLM2",25,FALSE
"glutamate",1,0.000893504,"primaryTumorLM2",25,FALSE
"glutamate",2,0.01160826,"primaryTumorLM2",25,FALSE
"glutamate",3,0.000377684,"primaryTumorLM2",25,FALSE
"glutamate",1,0.061103917,"metastaticLungM1a",120,FALSE
"glutamate",2,0.044278695,"metastaticLungM1a",120,FALSE
"glutamate",3,0.007265728,"metastaticLungM1a",120,FALSE
"malate",1,0.073093372,"metastaticLungM1a",120,FALSE
"malate",2,0.043972176,"metastaticLungM1a",120,FALSE
"malate",3,0.020917507,"metastaticLungM1a",120,FALSE
"succinate",1,0.066052912,"metastaticLungM1a",120,FALSE
"succinate",2,0.038599901,"metastaticLungM1a",120,FALSE
"succinate",3,0,"metastaticLungM1a",120,FALSE
"aspartate",1,0.054011141,"metastaticLungM1a",120,FALSE
"aspartate",2,0.027041678,"metastaticLungM1a",120,FALSE
"aspartate",3,0.005492511,"metastaticLungM1a",120,FALSE
"glutamate",1,0.050343457,"metastaticLungM1a",120,FALSE
"glutamate",2,0.037008001,"metastaticLungM1a",120,FALSE
"glutamate",3,0.005852934,"metastaticLungM1a",120,FALSE
"malate",1,0.064398639,"metastaticLungM1a",120,FALSE
"malate",2,0.037333779,"metastaticLungM1a",120,FALSE
"malate",3,0.016795749,"metastaticLungM1a",120,FALSE
"succinate",1,0.059215747,"metastaticLungM1a",120,FALSE
"succinate",2,0.031030487,"metastaticLungM1a",120,FALSE
"succinate",3,0.000637756,"metastaticLungM1a",120,FALSE
"aspartate",1,0.026756965,"metastaticLungM1a",120,FALSE
"aspartate",2,0.017189686,"metastaticLungM1a",120,FALSE
"aspartate",3,0.003390815,"metastaticLungM1a",120,FALSE
"glutamate",1,0.062658479,"metastaticLungM1a",120,FALSE
"glutamate",2,0.053212328,"metastaticLungM1a",120,FALSE
"glutamate",3,0.007575793,"metastaticLungM1a",120,FALSE
"malate",1,0.08755578,"metastaticLungM1a",120,FALSE
"malate",2,0.055920338,"metastaticLungM1a",120,FALSE
"malate",3,0.027180772,"metastaticLungM1a",120,FALSE
"succinate",1,0.069093338,"metastaticLungM1a",120,FALSE
"succinate",2,0.041048221,"metastaticLungM1a",120,FALSE
"succinate",3,0.000633204,"metastaticLungM1a",120,FALSE
"aspartate",1,0.03314317,"metastaticLungM1a",120,FALSE
"aspartate",2,0.025060092,"metastaticLungM1a",120,FALSE
"aspartate",3,0.005536129,"metastaticLungM1a",120,FALSE
"glutamate",1,0.002810629,"metastaticLungM1a",10,FALSE
"glutamate",2,0.006201136,"metastaticLungM1a",10,FALSE
"glutamate",3,0.000725411,"metastaticLungM1a",10,FALSE
"malate",1,0.007172935,"metastaticLungM1a",10,FALSE
"malate",2,0.009240517,"metastaticLungM1a",10,FALSE
"malate",3,0.006140127,"metastaticLungM1a",10,FALSE
"succinate",1,0,"metastaticLungM1a",10,FALSE
"succinate",2,0.003441724,"metastaticLungM1a",10,FALSE
"succinate",3,9.52416e-05,"metastaticLungM1a",10,FALSE
"aspartate",1,0,"metastaticLungM1a",10,FALSE
"aspartate",2,0.000827925,"metastaticLungM1a",10,FALSE
"aspartate",3,0.001678537,"metastaticLungM1a",10,FALSE
"glutamate",1,0.002027539,"metastaticLungM1a",10,FALSE
"glutamate",2,0.004617121,"metastaticLungM1a",10,FALSE
"glutamate",3,0.001091395,"metastaticLungM1a",10,FALSE
"malate",1,0.005943888,"metastaticLungM1a",10,FALSE
"malate",2,0.011424777,"metastaticLungM1a",10,FALSE
"malate",3,0.020623839,"metastaticLungM1a",10,FALSE
"succinate",1,0.00080004,"metastaticLungM1a",10,FALSE
"succinate",2,0.00665119,"metastaticLungM1a",10,FALSE
"succinate",3,0.000257738,"metastaticLungM1a",10,FALSE
"aspartate",1,0,"metastaticLungM1a",10,FALSE
"aspartate",2,0.002111427,"metastaticLungM1a",10,FALSE
"aspartate",3,0.001914434,"metastaticLungM1a",10,FALSE
"glutamate",1,0.001717498,"metastaticLungM1a",10,FALSE
"glutamate",2,0.002809524,"metastaticLungM1a",10,FALSE
"glutamate",3,0.000800392,"metastaticLungM1a",10,FALSE
"malate",1,0.006661503,"metastaticLungM1a",10,FALSE
"malate",2,0.008582932,"metastaticLungM1a",10,FALSE
"malate",3,0.014735277,"metastaticLungM1a",10,FALSE
"succinate",1,0,"metastaticLungM1a",10,FALSE
"succinate",2,0.006844513,"metastaticLungM1a",10,FALSE
"succinate",3,0,"metastaticLungM1a",10,FALSE
"aspartate",1,0,"metastaticLungM1a",10,FALSE
"aspartate",2,0.000591193,"metastaticLungM1a",10,FALSE
"aspartate",3,0.002835536,"metastaticLungM1a",10,FALSE
"glutamate",1,0.09004167,"metastaticLungM1a",120,FALSE
"glutamate",2,0.073615645,"metastaticLungM1a",120,FALSE
"glutamate",3,0.017423958,"metastaticLungM1a",120,FALSE
"malate",1,0.109772357,"metastaticLungM1a",120,FALSE
"malate",2,0.075151956,"metastaticLungM1a",120,FALSE
"malate",3,0.034176202,"metastaticLungM1a",120,FALSE
"succinate",1,0.096389934,"metastaticLungM1a",120,FALSE
"succinate",2,0.063113979,"metastaticLungM1a",120,FALSE
"succinate",3,0.001986989,"metastaticLungM1a",120,FALSE
"aspartate",1,0.079920015,"metastaticLungM1a",120,FALSE
"aspartate",2,0.049148134,"metastaticLungM1a",120,FALSE
"aspartate",3,0.01081685,"metastaticLungM1a",120,FALSE
"glutamate",1,0.004624266,"metastaticLungM1a",10,FALSE
"glutamate",2,0.007328532,"metastaticLungM1a",10,FALSE
"glutamate",3,0.001653765,"metastaticLungM1a",10,FALSE
"malate",1,0.008968268,"metastaticLungM1a",10,FALSE
"malate",2,0.01505288,"metastaticLungM1a",10,FALSE
"malate",3,0.02309422,"metastaticLungM1a",10,FALSE
"succinate",1,0.00286454,"metastaticLungM1a",10,FALSE
"succinate",2,0.013042706,"metastaticLungM1a",10,FALSE
"succinate",3,0.000138189,"metastaticLungM1a",10,FALSE
"aspartate",1,0,"metastaticLungM1a",10,FALSE
"aspartate",2,0.004605403,"metastaticLungM1a",10,FALSE
"aspartate",3,0.007000779,"metastaticLungM1a",10,FALSE
"glutamate",1,0.043831222,"primaryTumorM1a",120,FALSE
"glutamate",2,0.065719054,"primaryTumorM1a",120,FALSE
"glutamate",3,0.008453438,"primaryTumorM1a",120,FALSE
"malate",1,0.055714319,"primaryTumorM1a",120,FALSE
"malate",2,0.052930231,"primaryTumorM1a",120,FALSE
"malate",3,0.01257035,"primaryTumorM1a",120,FALSE
"succinate",1,0.041956112,"primaryTumorM1a",120,FALSE
"succinate",2,0.047579627,"primaryTumorM1a",120,FALSE
"succinate",3,0.002023959,"primaryTumorM1a",120,FALSE
"aspartate",1,0.025968304,"primaryTumorM1a",120,FALSE
"aspartate",2,0.024465271,"primaryTumorM1a",120,FALSE
"aspartate",3,0.008095255,"primaryTumorM1a",120,FALSE
"glutamate",1,0.032526468,"primaryTumorM1a",120,FALSE
"glutamate",2,0.073516286,"primaryTumorM1a",120,FALSE
"glutamate",3,0.00654972,"primaryTumorM1a",120,FALSE
"malate",1,0.051424782,"primaryTumorM1a",120,FALSE
"malate",2,0.052926949,"primaryTumorM1a",120,FALSE
"malate",3,0.013640487,"primaryTumorM1a",120,FALSE
"succinate",1,0.026920654,"primaryTumorM1a",120,FALSE
"succinate",2,0.037876573,"primaryTumorM1a",120,FALSE
"succinate",3,0.001312633,"primaryTumorM1a",120,FALSE
"aspartate",1,0.019118199,"primaryTumorM1a",120,FALSE
"aspartate",2,0.035942725,"primaryTumorM1a",120,FALSE
"aspartate",3,0.007349912,"primaryTumorM1a",120,FALSE
"glutamate",1,0,"primaryTumorM1a",10,FALSE
"glutamate",2,0.000877236,"primaryTumorM1a",10,FALSE
"glutamate",3,8.63197e-05,"primaryTumorM1a",10,FALSE
"malate",1,0,"primaryTumorM1a",10,FALSE
"malate",2,0.001140533,"primaryTumorM1a",10,FALSE
"malate",3,0.002656298,"primaryTumorM1a",10,FALSE
"succinate",1,0,"primaryTumorM1a",10,FALSE
"succinate",2,0,"primaryTumorM1a",10,FALSE
"succinate",3,0.000262339,"primaryTumorM1a",10,FALSE
"aspartate",1,0,"primaryTumorM1a",10,FALSE
"aspartate",2,0,"primaryTumorM1a",10,FALSE
"aspartate",3,0,"primaryTumorM1a",10,FALSE
"glutamate",1,0.000150984,"primaryTumorM1a",10,FALSE
"glutamate",2,0,"primaryTumorM1a",10,FALSE
"glutamate",3,0,"primaryTumorM1a",10,FALSE
"malate",1,0,"primaryTumorM1a",10,FALSE
"malate",2,0.000937329,"primaryTumorM1a",10,FALSE
"malate",3,0.002317016,"primaryTumorM1a",10,FALSE
"succinate",1,0,"primaryTumorM1a",10,FALSE
"succinate",2,0,"primaryTumorM1a",10,FALSE
"succinate",3,0,"primaryTumorM1a",10,FALSE
"aspartate",1,0,"primaryTumorM1a",10,FALSE
"aspartate",2,0,"primaryTumorM1a",10,FALSE
"aspartate",3,0,"primaryTumorM1a",10,FALSE
"glutamate",1,0.000732558,"primaryTumorM1a",10,FALSE
"glutamate",2,0.000232886,"primaryTumorM1a",10,FALSE
"glutamate",3,0.000120047,"primaryTumorM1a",10,FALSE
"malate",1,0,"primaryTumorM1a",10,FALSE
"malate",2,0.00112504,"primaryTumorM1a",10,FALSE
"malate",3,0.002712399,"primaryTumorM1a",10,FALSE
"succinate",1,0,"primaryTumorM1a",10,FALSE
"succinate",2,0.000281357,"primaryTumorM1a",10,FALSE
"succinate",3,0.000126296,"primaryTumorM1a",10,FALSE
"aspartate",1,0,"primaryTumorM1a",10,FALSE
"aspartate",2,0,"primaryTumorM1a",10,FALSE
"aspartate",3,0.000820241,"primaryTumorM1a",10,FALSE
"glutamate",1,0.021716858,"primaryTumorM1a",120,FALSE
"glutamate",2,0.040719142,"primaryTumorM1a",120,FALSE
"glutamate",3,0.003580663,"primaryTumorM1a",120,FALSE
"malate",1,0.043350019,"primaryTumorM1a",120,FALSE
"malate",2,0.03400579,"primaryTumorM1a",120,FALSE
"malate",3,0.009974247,"primaryTumorM1a",120,FALSE
"succinate",1,0.016873797,"primaryTumorM1a",120,FALSE
"succinate",2,0.022490161,"primaryTumorM1a",120,FALSE
"succinate",3,0.000836042,"primaryTumorM1a",120,FALSE
"aspartate",1,0.009289581,"primaryTumorM1a",120,FALSE
"aspartate",2,0.0185515,"primaryTumorM1a",120,FALSE
"aspartate",3,0.005698333,"primaryTumorM1a",120,FALSE
"glutamate",1,0.001822321,"primaryTumorM1a",10,FALSE
"glutamate",2,0.000434807,"primaryTumorM1a",10,FALSE
"glutamate",3,0,"primaryTumorM1a",10,FALSE
"malate",1,0,"primaryTumorM1a",10,FALSE
"malate",2,0.00265509,"primaryTumorM1a",10,FALSE
"malate",3,0.003938129,"primaryTumorM1a",10,FALSE
"succinate",1,0,"primaryTumorM1a",10,FALSE
"succinate",2,0.000106725,"primaryTumorM1a",10,FALSE
"succinate",3,8.92181e-05,"primaryTumorM1a",10,FALSE
"aspartate",1,0,"primaryTumorM1a",10,FALSE
"aspartate",2,0,"primaryTumorM1a",10,FALSE
"aspartate",3,0.001173267,"primaryTumorM1a",10,FALSE
"glutamate",1,0.031198489,"primaryTumorM1a",120,FALSE
"glutamate",2,0.04782799,"primaryTumorM1a",120,FALSE
"glutamate",3,0.005819733,"primaryTumorM1a",120,FALSE
"malate",1,0.036626976,"primaryTumorM1a",120,FALSE
"malate",2,0.033713209,"primaryTumorM1a",120,FALSE
"malate",3,0.0050999,"primaryTumorM1a",120,FALSE
"succinate",1,0.030900707,"primaryTumorM1a",120,FALSE
"succinate",2,0.036509352,"primaryTumorM1a",120,FALSE
"succinate",3,0.00086258,"primaryTumorM1a",120,FALSE
"aspartate",1,0.023749861,"primaryTumorM1a",120,FALSE
"aspartate",2,0.030586237,"primaryTumorM1a",120,FALSE
"aspartate",3,0.005034989,"primaryTumorM1a",120,FALSE
